,Area Code,Year Code,Gender Code,Fatalities,Percentage:Hypertension,Percentage:Diabetes,Inhabitants,Fatalities_per_100000,Age_std_mortality,MeanAge,PrematureFatalities,PrematureFatalitiesPercent,PrematureFatalityASR,PotentialLifeLost,PLLper1000,PAFpercent
6381,6,1,2,93,6,6,11511,808,500,77,39,42,232,454,43,51
6382,6,2,2,104,5,5,11530,902,556,81,34,33,231,528,51,51
6383,6,3,2,101,5,5,11609,870,528,81,37,37,252,606,58,54
6384,6,4,2,135,5,5,11615,1162,707,78,56,42,358,841,80,51
6385,6,0,2,127,5,5,18783,676,714,81,44,35,220,672,38,59
6386,6,1,2,116,5,5,19310,601,623,80,45,39,214,824,45,44
6387,6,2,2,112,6,6,19771,566,600,82,37,33,161,616,33,49
6388,6,3,2,115,6,6,20219,569,589,80,43,37,185,825,43,48
6389,6,4,2,135,6,6,20732,651,697,80,55,41,244,1126,57,54
6390,6,0,2,1590,6,6,188762,842,589,83,495,31,240,7361,42,51
6391,6,1,2,1614,4,4,193146,836,586,83,464,29,223,7276,41,50
6392,6,2,2,1611,5,5,197530,816,565,83,485,30,225,7664,42,52
6393,6,3,2,1464,4,4,201938,725,504,83,451,31,202,6895,37,50
6394,6,4,2,1754,5,5,206080,851,604,82,591,34,263,9443,50,48
6395,6,0,2,525,5,5,70891,741,482,84,150,29,172,2456,38,49
6396,6,1,2,547,5,5,73928,740,480,83,150,27,154,2189,32,40
6397,6,2,2,475,4,4,76674,620,399,83,143,30,144,2242,32,46
6398,6,3,2,529,4,4,79675,664,427,84,145,27,146,2211,30,48
6399,6,4,2,613,4,4,83316,736,478,83,175,28,169,2747,36,48
6400,6,0,2,490,6,6,53619,914,588,79,187,38,245,2296,47,48
6401,6,1,2,446,6,6,54551,818,529,81,147,33,199,1956,39,48
6402,6,2,2,495,6,6,55366,894,570,82,157,32,208,2049,41,54
6403,6,3,2,487,4,4,56293,865,552,81,170,35,226,2527,49,49
6404,6,4,2,509,6,6,57258,889,552,81,171,34,214,2214,43,50
6405,6,0,2,474,5,5,45984,1031,606,81,154,32,268,2373,57,50
6406,6,1,2,470,5,5,46542,1010,570,82,135,29,231,2096,50,58
6407,6,2,2,479,6,6,46846,1022,568,82,152,32,249,2377,57,45
6408,6,3,2,472,4,4,47180,1000,552,83,149,32,241,2320,55,53
6409,6,4,2,489,5,5,47351,1033,575,82,156,32,258,2366,56,49
6410,6,0,2,530,6,6,70197,755,562,82,172,32,209,2540,39,55
6411,6,1,2,544,5,5,71482,761,563,82,175,32,204,2627,40,48
6412,6,2,2,516,4,4,72368,713,528,80,192,37,219,3175,47,51
6413,6,3,2,579,5,5,73196,791,569,82,176,30,195,2635,39,53
6414,6,4,2,659,5,5,74077,890,644,81,242,37,270,3798,56,52
6415,6,0,2,368,6,6,47987,767,561,80,132,36,227,2104,48,52
6416,6,1,2,375,5,5,49446,758,529,82,120,32,192,1648,36,44
6417,6,2,2,368,4,4,50780,725,502,82,111,30,170,1542,33,47
6418,6,3,2,388,5,5,52107,745,520,82,115,30,174,1605,34,51
6419,6,4,2,407,6,6,53486,761,543,81,138,34,214,2337,48,46
6420,6,0,2,475,5,5,44982,1056,588,80,154,32,237,2222,55,51
6421,6,1,2,495,4,4,45713,1083,606,81,164,33,260,2578,63,51
6422,6,2,2,486,4,4,46269,1050,563,80,174,36,249,2299,56,54
6423,6,3,2,494,4,4,46939,1052,534,81,151,31,196,1673,40,49
6424,6,4,2,534,5,5,47422,1126,618,80,203,38,314,2945,71,44
6425,6,0,2,600,5,5,61518,975,544,82,184,31,208,2411,44,46
6426,6,1,2,579,5,5,62742,923,517,82,182,31,210,2679,48,50
6427,6,2,2,640,4,4,63832,1003,547,81,197,31,208,2521,44,48
6428,6,3,2,624,5,5,65023,960,527,81,225,36,229,2774,48,52
6429,6,4,2,664,5,5,66346,1001,563,81,217,33,239,3225,54,54
6430,6,0,2,682,5,5,74099,920,684,79,241,35,283,3809,56,51
6431,6,1,2,724,5,5,74462,972,705,79,260,36,300,3820,56,51
6432,6,2,2,708,5,5,74727,947,666,80,246,35,274,3794,55,51
6433,6,3,2,663,5,5,75028,884,620,80,237,36,263,3782,55,57
6434,6,4,2,794,6,6,75390,1053,738,80,302,38,328,4390,63,52
6435,6,0,2,422,6,6,43058,980,678,82,139,33,256,2006,51,45
6436,6,1,2,383,4,4,43417,882,618,80,129,34,235,1867,47,47
6437,6,2,2,423,5,5,43702,968,671,82,148,35,270,2173,54,58
6438,6,3,2,380,6,6,43928,865,596,81,118,31,207,1690,42,54
6439,6,4,2,406,6,6,44308,916,632,80,148,36,257,2247,55,50
6440,6,0,2,485,6,6,89876,540,501,83,120,25,165,1964,23,53
6441,6,1,2,470,5,5,91941,511,472,83,123,26,160,2199,25,54
6442,6,2,2,469,5,5,94546,496,463,84,133,28,171,2143,24,54
6443,6,3,2,466,5,5,97285,479,452,84,123,26,151,2217,24,56
6444,6,4,2,506,6,6,99584,508,476,84,141,28,166,2335,25,56
6445,6,0,2,321,5,5,54380,590,501,84,78,24,162,1606,32,45
6446,6,1,2,327,4,4,55436,590,512,83,85,26,180,1508,29,48
6447,6,2,2,312,6,6,56519,552,468,84,68,22,138,1130,21,40
6448,6,3,2,292,5,5,57441,508,440,83,87,30,167,1543,29,56
6449,6,4,2,318,4,4,58302,545,452,84,73,23,136,1513,28,50
6450,6,0,2,414,5,5,68764,602,512,84,113,27,186,1963,30,52
6451,6,1,2,376,5,5,70335,535,468,83,114,30,179,1788,27,51
6452,6,2,2,348,4,4,71954,484,416,84,97,28,146,1699,25,47
6453,6,3,2,379,5,5,73553,515,436,84,112,30,155,2062,30,49
6454,6,4,2,376,6,6,74831,502,419,86,100,27,137,1461,21,47
6455,6,0,2,375,5,5,136873,274,472,80,143,38,162,3073,23,50
6456,6,1,2,377,6,6,146099,258,454,76,175,46,198,5038,35,59
6457,6,2,2,387,4,4,159264,243,434,80,162,42,165,3568,23,60
6458,6,3,2,332,5,5,170358,195,356,82,126,38,124,2577,16,58
6459,6,4,2,562,5,5,179021,314,567,78,243,43,227,5386,31,51
6460,6,0,2,517,5,5,106392,486,530,80,194,38,190,4069,40,54
6461,6,1,2,455,6,6,108637,419,445,78,203,45,193,4104,40,57
6462,6,2,2,512,4,4,110622,463,489,79,212,41,197,3723,35,48
6463,6,3,2,474,4,4,113257,418,445,81,175,37,157,2744,25,53
6464,6,4,2,525,5,5,115586,454,465,79,215,41,185,3937,36,54
6465,6,0,2,329,4,4,64845,507,402,84,84,26,128,1575,26,48
6466,6,1,2,333,5,5,67280,495,408,83,91,27,141,1447,23,42
6467,6,2,2,367,4,4,69308,530,425,85,95,26,144,1391,22,50
6468,6,3,2,309,5,5,71187,434,361,81,95,31,138,1561,24,56
6469,6,4,2,383,4,4,72057,532,421,84,121,32,175,1828,27,50
6470,6,0,2,383,6,6,90752,422,512,79,150,39,199,2218,26,51
6471,6,1,2,398,4,4,93743,425,514,79,147,37,183,2511,28,45
6472,6,2,2,358,4,4,96669,370,445,80,136,38,164,2284,25,47
6473,6,3,2,323,6,6,99294,325,376,79,131,41,151,2131,22,56
6474,6,4,2,472,6,6,102253,462,520,79,197,42,219,3431,35,55
6475,6,0,2,1136,6,6,174753,650,436,86,223,20,125,3676,23,45
6476,6,1,2,1145,6,6,177276,646,430,87,229,20,124,3111,19,47
6477,6,2,2,1125,4,4,179650,626,416,87,212,19,115,3733,22,45
6478,6,3,2,1046,5,5,181349,577,388,87,209,20,110,3165,19,45
6479,6,4,2,1135,5,5,183172,620,414,86,265,23,136,4191,25,50
6480,6,0,2,723,4,4,93829,771,433,84,157,22,136,2207,26,41
6481,6,1,2,718,5,5,95361,753,406,85,147,20,130,2097,25,40
6482,6,2,2,759,4,4,96881,783,417,85,153,20,138,2455,28,40
6483,6,3,2,663,4,4,98065,676,347,85,124,19,106,1660,19,48
6484,6,4,2,791,6,6,100093,790,405,85,145,18,126,2097,24,48
6485,6,0,2,718,4,4,104888,684,430,85,156,22,150,2464,26,46
6486,6,1,2,748,6,6,106953,699,442,85,159,21,154,2626,27,46
6487,6,2,2,640,4,4,109510,584,371,85,145,23,136,2117,21,44
6488,6,3,2,582,5,5,111832,520,333,85,127,22,121,2470,24,52
6489,6,4,2,753,6,6,113843,661,432,85,189,25,176,3242,31,47
6490,6,0,2,826,5,5,101268,816,443,87,141,17,121,1839,20,40
6491,6,1,2,799,6,6,102912,776,431,87,170,21,144,3072,33,44
6492,6,2,2,792,5,5,104282,760,422,87,170,22,138,2423,26,51
6493,6,3,2,722,5,5,105745,683,389,86,180,25,146,2777,29,48
6494,6,4,2,833,5,5,106862,780,432,87,171,20,135,2500,26,44
6495,6,0,2,1008,4,4,153806,655,461,85,257,26,174,4214,30,52
6496,6,1,2,970,4,4,156621,619,429,86,224,23,147,3163,22,45
6497,6,2,2,1025,4,4,159641,642,440,87,225,22,142,3229,22,48
6498,6,3,2,971,5,5,162206,599,417,86,214,22,132,3492,23,48
6499,6,4,2,992,6,6,164929,602,427,86,219,22,133,3744,24,49
6500,6,0,2,845,5,5,120210,703,474,84,225,27,173,3387,31,49
6501,6,1,2,803,4,4,122711,654,445,84,213,26,161,3244,29,49
6502,6,2,2,903,4,4,124548,725,482,85,246,27,183,3887,34,48
6503,6,3,2,865,5,5,126577,683,453,85,216,25,156,3087,26,53
6504,6,4,2,923,6,6,128401,719,486,83,256,28,179,3547,30,50
6505,6,0,2,270,6,6,43183,625,448,85,54,20,124,826,21,56
6506,6,1,2,298,4,4,43723,682,464,86,62,21,141,817,20,37
6507,6,2,2,278,5,5,44464,625,442,85,58,21,128,925,22,43
6508,6,3,2,265,6,6,45094,588,401,86,50,19,107,551,13,44
6509,6,4,2,327,6,6,45711,715,504,86,68,21,150,1179,28,52
6510,6,0,2,883,6,6,126088,700,486,84,248,28,178,3748,32,51
6511,6,1,2,799,5,5,127447,627,436,84,210,26,149,3335,28,50
6512,6,2,2,883,5,5,129184,684,462,85,230,26,158,3443,29,48
6513,6,3,2,853,5,5,130319,654,440,85,240,28,164,3668,31,47
6514,6,4,2,984,4,4,131700,747,506,83,286,29,190,3943,33,44
6515,6,0,2,804,6,6,97594,824,595,83,230,29,258,3805,42,52
6516,6,1,2,702,4,4,99690,704,508,83,200,28,219,3059,33,46
6517,6,2,2,787,5,5,102232,770,559,83,206,26,222,3299,35,53
6518,6,3,2,669,5,5,104212,642,469,83,187,28,196,3244,34,52
6519,6,4,2,748,4,4,105882,706,510,84,206,28,214,3428,35,50
6520,6,0,2,248,5,5,67597,367,448,81,90,36,125,1527,24,62
6521,6,1,2,287,5,5,68158,421,494,77,120,42,158,2046,31,53
6522,6,2,2,237,5,5,68597,346,399,81,85,36,106,1235,19,52
6523,6,3,2,265,4,4,68994,384,424,81,97,37,119,1596,24,46
6524,6,4,2,310,5,5,69181,448,479,81,111,36,136,1801,27,47
6525,6,0,2,948,4,4,212533,446,536,80,362,38,188,6366,31,47
6526,6,1,2,956,6,6,223805,427,507,80,333,35,163,5962,28,46
6527,6,2,2,1050,6,6,233152,450,525,80,395,38,184,7025,32,48
6528,6,3,2,1014,6,6,241792,419,475,78,421,42,186,6710,29,45
6529,6,4,2,1222,5,5,249892,489,548,80,466,38,202,7499,32,48
6530,6,0,2,434,6,6,60338,719,438,82,115,26,157,1414,26,44
6531,6,1,2,406,5,5,61513,660,406,82,115,28,160,1759,32,43
6532,6,2,2,453,6,6,62462,725,424,83,114,25,157,1544,28,45
6533,6,3,2,400,4,4,63427,631,356,84,90,22,121,1254,22,41
6534,6,4,2,446,4,4,64567,691,401,83,127,28,173,2005,35,46
6535,6,0,2,118,5,5,29828,396,397,76,54,46,160,909,32,52
6536,6,1,2,139,5,5,30674,453,450,78,59,42,156,973,33,54
6537,6,2,2,141,4,4,31306,450,426,78,58,41,157,902,30,39
6538,6,3,2,157,5,5,31892,492,463,78,65,41,177,1061,35,47
6539,6,4,2,174,5,5,32429,537,487,77,72,41,192,1245,41,48
6540,6,0,2,720,4,4,77168,933,559,85,135,19,200,2378,34,46
6541,6,1,2,708,4,4,79507,890,578,84,160,23,239,2313,32,52
6542,6,2,2,728,5,5,81711,891,567,85,143,20,207,2428,33,48
6543,6,3,2,661,4,4,83726,790,525,85,145,22,204,2309,30,47
6544,6,4,2,669,5,5,85383,784,540,84,163,24,226,3031,39,49
6545,6,0,2,199,5,5,39949,498,499,79,85,43,209,1110,29,47
6546,6,1,2,206,5,5,40924,503,498,79,80,39,189,1379,36,69
6547,6,2,2,218,5,5,41758,522,505,79,84,38,193,1163,29,53
6548,6,3,2,202,5,5,42770,472,453,79,77,38,164,1212,30,56
6549,6,4,2,220,5,5,44193,498,470,80,88,40,190,1763,42,60
6550,6,0,2,652,5,5,160525,406,584,73,322,49,235,5417,35,48
6551,6,1,2,651,6,6,168560,386,566,77,285,44,197,4757,29,55
6552,6,2,2,667,6,6,176079,379,526,75,324,49,210,6104,36,51
6553,6,3,2,626,4,4,184431,339,464,75,305,49,193,5012,28,46
6554,6,4,2,703,6,6,192776,365,486,77,320,46,188,6634,36,51
6555,6,0,2,960,6,6,158746,605,508,83,307,32,177,4677,31,50
6556,6,1,2,1008,6,6,160400,628,520,82,317,31,179,4834,32,47
6557,6,2,2,1009,4,4,161798,624,510,82,312,31,173,4851,32,53
6558,6,3,2,899,5,5,163185,551,443,82,279,31,156,4519,30,48
6559,6,4,2,1075,6,6,164510,654,518,81,365,34,200,6243,41,46
6560,6,0,2,181,6,6,27080,668,477,85,43,24,126,571,23,49
6561,6,1,2,171,5,5,27328,626,438,85,42,25,134,633,25,60
6562,6,2,2,176,4,4,27451,641,437,83,50,28,146,597,24,48
6563,6,3,2,183,6,6,27535,665,448,85,47,26,143,790,31,53
6564,6,4,2,192,4,4,27552,697,466,84,53,28,169,839,33,43
6565,6,0,2,857,5,5,112574,761,570,84,237,28,202,3924,38,50
6566,6,1,2,802,6,6,114347,701,528,84,214,27,176,3601,34,55
6567,6,2,2,779,5,5,115952,672,497,84,202,26,160,3036,28,49
6568,6,3,2,760,6,6,117141,649,470,85,190,25,148,2881,26,50
6569,6,4,2,863,5,5,118204,730,540,84,260,30,203,4137,38,49
6570,6,0,2,400,5,5,62542,640,418,85,82,20,120,1383,24,48
6571,6,1,2,423,5,5,63443,667,437,85,100,24,146,1661,29,46
6572,6,2,2,423,5,5,64484,656,413,85,79,19,109,1010,17,52
6573,6,3,2,423,4,4,65182,649,414,85,93,22,130,1433,24,48
6574,6,4,2,473,6,6,65626,721,469,83,129,27,182,2116,36,48
6575,6,0,2,872,5,5,152549,572,521,81,317,36,185,5330,37,49
6576,6,1,2,891,5,5,154411,577,523,80,327,37,187,5222,36,50
6577,6,2,2,800,5,5,156036,513,458,81,284,36,162,4871,33,53
6578,6,3,2,829,5,5,157323,527,448,80,319,38,172,4839,33,53
6579,6,4,2,910,5,5,158593,574,476,78,381,42,206,5910,40,45
6580,6,0,2,454,6,6,92476,491,563,79,179,39,204,3138,36,42
6581,6,1,2,446,4,4,97736,456,524,80,176,40,188,3254,35,51
6582,6,2,2,441,5,5,102682,430,493,79,147,33,146,3086,32,49
6583,6,3,2,439,5,5,107385,409,466,79,173,39,168,3012,29,50
6584,6,4,2,514,5,5,112441,457,517,77,220,43,209,3894,36,57
6585,6,0,2,732,6,6,135039,542,554,80,255,35,195,4384,34,52
6586,6,1,2,687,5,5,137253,500,496,81,240,35,179,4019,31,49
6587,6,2,2,726,6,6,139097,522,510,82,231,32,167,3662,28,54
6588,6,3,2,696,6,6,140594,495,468,82,230,33,161,3826,29,51
6589,6,4,2,815,6,6,141691,575,538,80,294,36,201,5052,38,48
6590,6,0,2,576,5,5,164489,350,534,78,247,43,185,4894,31,49
6591,6,1,2,558,6,6,175536,318,479,75,270,48,188,5485,32,50
6592,6,2,2,604,5,5,187674,322,495,77,266,44,176,5282,29,52
6593,6,3,2,607,5,5,199849,304,458,76,289,48,180,5684,29,48
6594,6,4,2,729,4,4,212181,344,516,76,344,47,199,7459,36,50
6595,6,0,2,1246,5,5,192095,649,544,82,398,32,205,6618,37,48
6596,6,1,2,1283,6,6,196452,653,550,81,442,34,224,7058,38,54
6597,6,2,2,1219,5,5,200021,609,504,82,359,30,177,5665,30,50
6598,6,3,2,1178,5,5,203015,580,473,82,381,32,183,5972,32,42
6599,6,4,2,1301,4,4,205582,633,509,81,441,34,211,7335,38,48
6600,6,0,2,1270,6,6,181292,700,465,85,283,22,152,4331,26,46
6601,6,1,2,1230,5,5,184587,666,440,85,280,23,151,4412,26,49
6602,6,2,2,1241,5,5,188738,658,433,85,278,22,149,4276,25,50
6603,6,3,2,1169,5,5,191926,609,394,85,245,21,130,3771,22,42
6604,6,4,2,1419,6,6,194429,730,479,85,311,22,167,5173,29,51
6605,6,0,2,1052,4,4,191978,548,569,79,390,37,206,7216,40,49
6606,6,1,2,1068,4,4,195201,547,557,80,408,38,211,6867,37,52
6607,6,2,2,1096,6,6,197881,554,558,80,407,37,201,7187,38,52
6608,6,3,2,1058,5,5,199615,530,519,81,386,36,188,6052,32,50
6609,6,4,2,1196,5,5,200346,597,565,79,491,41,234,8652,46,48
6610,6,0,2,614,4,4,86808,707,557,82,193,31,215,2955,37,51
6611,6,1,2,579,6,6,88419,655,510,83,165,28,179,2662,32,46
6612,6,2,2,613,5,5,89716,683,525,83,189,31,200,2647,32,48
6613,6,3,2,517,5,5,90947,568,430,83,155,30,158,2517,30,55
6614,6,4,2,609,4,4,92256,660,496,82,195,32,192,2868,34,44
6615,6,0,2,490,4,4,84783,578,629,82,164,34,250,2758,34,51
6616,6,1,2,440,6,6,86942,506,555,83,131,30,193,2370,29,52
6617,6,2,2,482,5,5,89362,539,602,83,150,31,213,2736,32,55
6618,6,3,2,485,6,6,91413,531,594,82,178,37,236,3160,36,49
6619,6,4,2,503,4,4,93448,538,616,80,205,41,260,4111,46,51
6620,6,0,2,581,6,6,152820,380,578,75,270,46,207,4898,33,50
6621,6,1,2,557,5,5,159962,348,525,76,263,47,187,4853,31,48
6622,6,2,2,643,6,6,167719,383,554,74,326,51,223,5496,34,54
6623,6,3,2,594,4,4,176226,337,477,75,295,50,189,5720,34,50
6624,6,4,2,669,4,4,184425,363,502,74,339,51,209,6713,38,52
6625,6,0,2,687,4,4,218681,314,536,75,335,49,197,6926,32,50
6626,6,1,2,789,5,5,232034,340,601,76,367,46,210,7583,34,50
6627,6,2,2,805,5,5,246426,327,562,77,363,45,190,7092,30,52
6628,6,3,2,779,5,5,260901,299,501,76,359,46,179,7247,29,52
6629,6,4,2,882,5,5,275982,320,513,75,432,49,202,9299,35,56
6630,6,0,2,976,6,6,137790,708,597,81,349,36,241,6233,48,47
6631,6,1,2,956,5,5,139502,685,574,80,348,36,236,6616,51,47
6632,6,2,2,912,5,5,140718,648,523,81,324,36,210,5157,39,55
6633,6,3,2,919,6,6,141847,648,521,80,347,38,225,5979,45,52
6634,6,4,2,1129,4,4,142643,792,629,80,420,37,272,7723,58,50
6635,6,0,2,1475,4,4,158831,929,516,83,408,28,192,5476,38,42
6636,6,1,2,1471,6,6,161528,911,501,83,427,29,198,5854,41,49
6637,6,2,2,1421,5,5,163834,867,467,83,373,26,172,5018,34,45
6638,6,3,2,1413,4,4,165823,852,455,83,385,27,173,5403,37,50
6639,6,4,2,1522,6,6,167636,908,468,84,392,26,173,5263,36,48
6640,6,0,2,632,5,5,59531,1062,578,83,183,29,233,2503,47,44
6641,6,1,2,651,4,5,59502,1094,600,83,179,28,241,2764,52,53
6642,6,2,2,668,5,5,59310,1126,601,83,195,29,248,2630,50,48
6643,6,3,2,632,5,5,59103,1069,581,81,200,32,258,2598,49,52
6644,6,4,2,662,5,5,59084,1120,602,82,204,31,266,2913,56,52
6645,6,0,2,459,5,5,54156,848,587,82,146,32,236,2223,45,56
6646,6,1,2,464,5,5,54658,849,596,82,154,33,251,2580,51,57
6647,6,2,2,470,6,6,55142,852,591,81,155,33,249,2577,51,53
6648,6,3,2,478,6,6,55516,861,578,82,158,33,238,2078,41,50
6649,6,4,2,522,4,4,55777,936,664,80,194,37,313,3287,64,51
6650,6,0,2,385,5,5,37735,1020,597,82,116,30,258,1787,53,47
6651,6,1,2,419,5,5,37747,1110,636,83,117,28,260,1972,58,51
6652,6,2,2,418,5,5,37621,1111,634,83,122,29,267,1985,59,56
6653,6,3,2,401,5,5,37489,1070,599,82,117,29,243,1906,57,56
6654,6,4,2,390,4,4,37245,1047,593,82,127,33,275,1883,57,45
6655,6,0,2,377,6,6,37585,1003,616,81,127,34,277,1846,54,54
6656,6,1,2,349,6,6,37748,925,530,83,94,27,195,1352,40,48
6657,6,2,2,413,4,4,37800,1093,620,82,126,30,252,1751,52,57
6658,6,3,2,418,6,6,37795,1106,616,84,126,30,252,1690,50,47
6659,6,4,2,390,4,4,37830,1031,561,82,124,32,223,1207,36,55
6660,6,0,2,351,4,4,29288,1198,674,81,107,30,281,1467,56,46
6661,6,1,2,350,5,5,29486,1187,648,83,102,29,254,1442,55,49
6662,6,2,2,317,5,5,29652,1069,582,82,82,26,204,1162,44,58
6663,6,3,2,316,6,6,29797,1060,580,83,98,31,239,1418,54,44
6664,6,4,2,342,5,5,29925,1143,630,83,101,30,264,1507,57,51
6665,6,0,2,582,4,4,64297,905,684,82,174,30,251,2990,50,56
6666,6,1,2,483,5,5,64884,744,552,82,151,31,215,2961,49,52
6667,6,2,2,495,5,5,65440,756,554,82,169,34,234,2839,47,44
6668,6,3,2,505,6,6,65902,766,557,81,171,34,230,2709,44,52
6669,6,4,2,573,4,4,66389,863,626,82,194,34,268,3329,54,54
6670,6,0,2,408,5,5,35948,1135,658,82,137,34,272,1662,51,56
6671,6,1,2,362,5,5,35945,1007,586,81,116,32,243,1634,50,56
6672,6,2,2,348,6,6,35863,970,548,82,118,34,245,1750,54,51
6673,6,3,2,357,5,5,35843,996,536,83,101,28,189,1252,39,59
6674,6,4,2,402,4,4,35816,1122,611,83,116,29,238,1802,56,47
6675,6,0,2,429,4,4,37512,1144,703,83,131,30,277,1868,55,52
6676,6,1,2,371,5,5,37619,986,588,83,101,27,200,1361,40,45
6677,6,2,2,353,5,5,37597,939,573,81,117,33,241,1788,53,54
6678,6,3,2,327,5,5,37556,871,514,81,100,31,191,1246,37,51
6679,6,4,2,406,5,5,37495,1083,639,82,143,35,288,1928,57,50
6680,6,0,2,412,5,5,50550,815,566,82,131,32,226,2024,44,45
6681,6,1,2,416,4,4,50927,817,553,82,141,34,238,2301,49,45
6682,6,2,2,420,5,5,51243,820,538,83,133,32,215,1939,41,58
6683,6,3,2,419,5,5,51662,811,541,82,118,28,194,1893,40,50
6684,6,4,2,430,6,6,52049,826,552,81,150,35,240,2343,49,51
6685,6,0,2,427,5,5,74023,577,527,82,145,34,182,2192,31,46
6686,6,1,2,438,5,5,74300,590,527,82,155,35,194,2712,39,44
6687,6,2,2,515,5,5,75077,686,616,81,172,33,211,2886,41,50
6688,6,3,2,464,5,5,75356,616,532,82,157,34,183,2396,34,47
6689,6,4,2,503,5,5,75654,665,575,81,173,34,202,2852,40,51
6690,6,0,2,603,5,5,83860,719,492,82,184,30,175,2679,35,55
6691,6,1,2,643,6,6,85664,751,502,81,194,30,180,2735,35,52
6692,6,2,2,635,4,4,87280,728,471,84,179,28,162,2567,32,55
6693,6,3,2,674,5,5,89323,755,493,81,223,33,195,3093,38,48
6694,6,4,2,717,5,5,91104,787,503,82,234,33,195,3185,38,45
6695,6,0,2,436,6,6,71045,614,546,81,154,35,216,2274,34,49
6696,6,1,2,416,5,5,71439,582,507,82,145,35,201,2670,40,52
6697,6,2,2,449,4,4,72225,622,534,81,164,36,222,2893,43,52
6698,6,3,2,418,6,6,72939,573,489,80,153,37,200,2141,31,48
6699,6,4,2,473,5,5,73900,640,535,81,157,33,202,2391,35,57
6700,6,0,2,243,5,5,42049,578,441,81,68,28,156,1269,32,53
6701,6,1,2,241,6,6,42530,567,417,83,70,29,154,1147,29,57
6702,6,2,2,245,5,5,43182,567,401,85,67,27,142,889,22,57
6703,6,3,2,236,5,5,43960,537,388,82,63,27,134,1062,26,54
6704,6,4,2,267,4,4,44986,594,413,85,70,26,146,1120,27,46
6705,6,0,2,469,6,6,71139,659,476,83,132,28,196,2496,38,48
6706,6,1,2,492,4,4,71757,686,470,84,130,26,190,2015,31,45
6707,6,2,2,522,4,4,72798,717,504,84,148,28,214,2616,39,48
6708,6,3,2,498,5,5,73906,674,456,84,136,27,189,2343,34,52
6709,6,4,2,610,6,6,74778,816,562,84,169,28,230,2516,37,45
6710,6,0,2,260,5,5,39511,658,584,85,74,28,196,1632,44,58
6711,6,1,2,227,5,5,40433,561,498,84,71,31,180,1499,39,52
6712,6,2,2,252,5,5,41285,610,560,81,93,37,234,1549,40,54
6713,6,3,2,217,6,6,42220,514,459,82,77,36,187,1285,32,48
6714,6,4,2,243,5,5,43378,560,508,80,89,37,209,1582,39,52
6715,6,0,2,459,6,6,59013,778,617,82,139,30,228,2346,43,48
6716,6,1,2,464,4,4,60045,773,617,81,150,32,239,2237,40,55
6717,6,2,2,482,5,5,61189,788,624,82,157,33,244,2164,38,52
6718,6,3,2,470,4,4,62098,757,601,82,135,29,206,2023,35,45
6719,6,4,2,525,5,5,62743,837,658,82,163,31,242,2493,43,48
6720,6,0,2,303,5,5,51626,587,493,83,89,29,181,1172,24,53
6721,6,1,2,273,4,4,52426,521,422,84,82,30,164,998,20,49
6722,6,2,2,317,5,5,53433,593,488,83,88,28,167,1420,28,53
6723,6,3,2,287,4,4,54325,528,420,84,79,28,147,1280,25,49
6724,6,4,2,316,5,5,55170,573,459,83,94,30,172,1484,29,50
6725,6,0,2,434,5,5,73413,591,610,82,148,34,242,2918,42,55
6726,6,1,2,397,5,5,74656,532,529,83,148,37,239,2603,37,48
6727,6,2,2,455,5,5,76530,594,592,84,150,33,232,2941,40,58
6728,6,3,2,401,5,5,77996,514,507,83,131,33,196,2418,33,48
6729,6,4,2,424,5,5,79492,533,529,81,150,35,215,2683,36,57
6730,6,0,2,446,5,5,72951,611,530,83,127,28,183,2543,37,55
6731,6,1,2,420,5,5,74455,564,485,84,113,27,161,1970,28,50
6732,6,2,2,427,6,6,76193,560,486,83,124,29,172,1977,28,48
6733,6,3,2,412,5,5,77878,529,467,84,118,29,162,1855,25,48
6734,6,4,2,440,4,4,79361,554,485,83,124,28,169,2296,31,56
6735,6,0,2,202,5,5,40149,503,456,82,65,32,183,1333,35,55
6736,6,1,2,179,4,4,40581,441,409,82,62,35,176,1050,28,47
6737,6,2,2,227,5,5,41206,551,496,84,63,28,177,1086,28,49
6738,6,3,2,198,6,6,41801,474,448,79,72,36,200,1194,30,47
6739,6,4,2,181,5,5,42448,426,378,82,60,33,159,1362,34,53
6740,6,0,2,329,5,5,60807,541,677,82,109,33,206,1859,32,52
6741,6,1,2,293,4,4,62316,470,587,80,100,34,185,1982,33,58
6742,6,2,2,368,4,4,63424,580,694,82,136,37,244,2042,34,54
6743,6,3,2,303,5,5,64613,469,584,81,105,35,180,1829,30,43
6744,6,4,2,311,5,5,65810,473,578,81,108,35,179,2266,36,47
6745,6,0,2,233,6,6,51942,448,450,82,78,34,160,1496,30,50
6746,6,1,2,232,4,4,52345,443,421,80,93,40,188,1676,34,50
6747,6,2,2,296,5,5,52997,558,536,83,94,32,186,1364,27,38
6748,6,3,2,231,5,5,53238,434,412,84,67,29,129,1131,22,51
6749,6,4,2,269,6,6,53711,501,491,83,81,30,164,1430,28,46
6750,6,0,2,220,5,5,34220,643,590,87,45,20,124,966,30,53
6751,6,1,2,201,5,5,34073,590,543,83,58,29,155,1071,33,38
6752,6,2,2,229,6,6,34086,672,623,83,57,25,146,796,25,35
6753,6,3,2,187,6,6,34029,550,497,86,45,24,110,555,17,40
